Radius: 21
item_idS1	1110101110010110100100010110000010010101000011011101100010010011
item_idS2	0001100101100010111010000010111110000101011010001010010001010101
item_idS3	1100001010010111101101100111010000000100111100011101011000101000
item_idS4	0001111000100111010001101001011111010110110101110110100011110001
item_idS5	0000101011011101000100011111011001011100100010110111010101101001
item_idS6	1101001101110110001010011100101010100111010001101010010000010010
item_idS7	0100011000101011001111111100110100001110100101001110101001011011
item_idS8	0100010010110111010111011010101111110111000010101110110001011100
item_idS9	1011111111111110001101100111111010111001000111011111001000110011
item_idS10	0000111111000011101110111001010111100011101100001110011111000011
item_idS11	1001010111000001011000101101110110010101001001101001011101000111
item_idS12	1101001100110111100010101000111000010101110101001101111011000010
item_idS13	0110011111111110011110001011000011111000011111110111110111001000
item_idS14	0111011010101010101111010011111110010111101100101010011010000111
item_idS15	0100011010110011000011110110011001010111100000100110101110111000
item_idS16	1011000100100101011110000100100001101101011001111000011101101101
item_idS17	0001100111000111010001110011110110010000100001100101000001100010
item_idS18	0011011001000100101101010111101000111011111101110110011100001101
item_idS19	1100110001111001111001111110010100110110101000101000111100101111
item_idS20	0000010110110011011000100001010000001010000001001101010000000000
item_idS21	1000011111110111101111111111011111100011100000110001111110010001
item_idS22	1110001110110100101110001011010010010101100110100110110000101000
item_idS23	0010000100111011111100100111110101101111000110001011010001110100
item_idS24	1100100100010001011001000010111011101110111011101001110111001110
item_idS25	0000110001011010001011101100010110101111010110100101011111111100
item_idS26	1110001110010010111100111010011110010101110111100011000011011100
item_idS27	1011001111101001110101110001101111011100110000111001100100111000
item_idS28	1110010110110100101000100001101010100111010000010011001011000101
item_idS29	0110111101101011000000011011001010001111011110010111110000000101
item_idS30	1001110100010001110010110110010110001110111110011010101110011010
